collection||Sahih Muslim
hadith|813|Bize Ahmed b. Abdirrahmân b. Vehb rivayet etti, (Dediki): Bize amcam Abdullah b. Vehb rivayet etti. (Dediki): Bize Amru'bnü'l-Hâris, Saîd b. Ebî Hilâl'den naklen rivayet etti. Ona da Ebû'r-Ricâl Muhammed b. Abdirrahmân, annesi Amra binti Abdirrahmân'dan naklen rivayet etmiş. Amra, Peygamber (Sallallahu Aleyhi ve Sellem)'in zevcesi Âişe'nin himayesinde bulunuyoımuş. O da Âişe'den rivayet etmişki, Resulullah (Sallallahu Aleyhi ve Sellem) bir zât'ı bir seriyyeye kumandan olarak gazaya göndermiş. Bu zât maiyyetindekilere namaz kıldırırken kırâetini dâima İhlâs sûresi ile bitirirmiş. Gazadan döndükleri vakit ashâb bunu Resûlullah (SallalIahu Aleyhi ve Sellem)'e söylemişler. Efendimiz (Sallallahu Aleyhi ve Sellem) : «Ona sorun; bunu niçin yapıyormuş?» buyurmuşlar. Ashâb, o zâta sormuşlar; şu cevâbı vermiş: — Çünkü İhlâs sûresi Rahmân'ın sıfatıdır; ben de kirâetimi, o sıfatla yapmak isterim. Bunun üzerine Resûlullah (Sallallahu Aleyhi ve Sellem) : «Ona haber verin ki, Allah da onu seviyor.» buyurmuşlar
chapter||The virtue of reciting al-Mu`awwidhatain (the two surahs seeking refuge with Allah)
hadith|814a|
hadith|814b|Bana Muhammedü'bnü Abdillâh b. Numeyr rivayet etti. (Dediki): Bize babam rivayet etti. (Dediki): Bize İsmail, Kays'den, o da Ukbetü'bnü Âmir'den naklen rivayet etti. Ukbe şöyle demiş: Bana Resûlullah (Sallallahu Aleyhi ve Sellem) şunu söyledi: «Bana öyle bir takım âyetler indirildi kî, benzerleri asla görülmüş değildir! (Bunlar): Muavvizeteyn (dir.)»
hadith|814c|{….} Bize bu hadîsi Ebû Bekir b. Ebî Şeybe de rivayet etti. (Dediki): Bize Vekî' rivayet etti. H. Bana Muhammedü'bnü Râfi* dahî rivayet etti. (Dediki): Bize Ebû Usâme rivayet etti. Bu râvîlerin ikisi de İsmail'den bu isnâdla, bu hadîsin mislini rivayet etmişlerdir. Ebû Usâme'nin, Ukbetü'bnü Âmir El-Cühenî'den naklettiği rivâyetde: «O, Muhammed (Sallallahu Aleyhi ve Sellem)'in ashabının büyüklerindendi.» ifâdesi vardır. İzah için buraya tıklayın
chapter||The virtue of one who acts in accordance with the Qur’an and teaches it. And the virtue of one who learns wisdom from Fiqh or other types of knowledge, then acts upon it and teaches it
hadith|815a|
hadith|815b|Bana Harmeletü'bnü Yahya rivayet etti. (Dediki): Bize İbni Vehb haber verdi. (Dediki): Bana Yûnus, İbni Şihâb'dan naklen haber verdi. Demişki: Bana Sâlîm b. AbdiIIâh b. Ömer, babasından naklen haber verdi. Babası şöyle demiş: Resûlullah (Sallallahu Aleyhi ve Sellem) : «Hasedlik ancak iki kişiye karşı caizdir» : (Birincisi): Alah'ın, kendine şu kitabı verdiği kimse olup; gece gündüz onunla haşır neşir olur. (ikincisi): Allah'ın, kendisine mal verdiği kimsedir ki, gece gündüz o maldan tesadduk eder.» buyurdular. İzah 817 de
hadith|816|Bize Ebû Bekir b. Ebî Şeybe rivayet etti. (Dediki): Bize Vekî', İsmail'den, o da Kays'den naklen; rivayet etti. demişkî: Abdullah b. Mes'ûd söyledi. H. Bize ibni Numeyr de rivayet etti. (Dediki): Bize babam'Ia, Muhammed b. Bişr rivayet ettiler. Dedilerki: Bize İsmail, Kays'dan rivayet etti. Demişki: Ben Abdullah b. Mes'ûd'u şöyle derken şittim. Resûlullah (Sallallahu Aleyhi ve Sellem): «Hasedlik ancak iki sey'de caizdir. (Birincisi); Allah, kendisine mal verip de, o malı hak uğurunda sarf etmeye muvaffak kıldığı kimse; (ikincisi) : Allah, kendisine hikmet verip de, o hikmet mucibince hükmeden ve onu başkasına da öğreten kimsedir.» buyurdular. Diğer tahric: Buharî ilîm, Temennî, Tevhîd, Zekat, Ahkam ve i'tisam; Nesaî İlim; İbni Mace Zühd
hadith|817a|
hadith|817b|{….} Bana Abdullah b. Abdirrahman Ed-Darimî ile Ebu Bekir b. îshak rivayet ettiler. Dediler ki: Bize Ebu'l-Yeman haber verdi. (Dediki): Bize Şuayb, Zührî'den naklen haber verdi. Demiş ki: Bana Amiru'bnü Vasilete'l-Leysî rivayet ettiki, Nafi' b. Abdiîharis El-Huzaî Usfan'da Ömeru'bnU'I-Hattab'a rastlamış. Ve Amir hadîsi İbrahim b. Sa'd'in, Zührî'den naklettiği hadîs tarzında rivayet eylemiştir. Diğer tahric: İbn-i Mace, Mukaddime
chapter||The clarification that the Qur’an was revealed in seven ahruf (modes of recitation), and clarifying its meaning
hadith|818a|
hadith|818b|Bana Harmeletü'bnü Yahya rivayet etti. (Dediki): Bize İbni Vehb haber verdi. (Dediki): Bana Yûnnus, İbni Şihâb'dan naklen haber verdi. (Demiş ki) : Bana Urvetü'bnü'z-Zübeyr haber verdi. Ona da Misver b.. Mahrama ile Abdurrahmân b, Abdilkaarî haber vermişler. Onlar da Ömeru'bnü'l-Hattâb'ı şöyle derken işitmişler: Ben Hişâm b. Hakîm'i, Resûlullah (Sallallahu Aleyhi ve Sellem)'in hayâtında sûre-i Fürkaan'ı okurken işittim... Ve râvî hadîsi yukarkî hadîs gibi rivayet etmiş. (Yalnız) : «Az kaldı namazda üzerine atılacaktım. Neyse) selâm verinceye kadar güç hâlle sabrettim...» ibaresini ziyâde etmişdir
hadith|818c|{….} Bize İshâk b. İbrâhîm ile Abd b. Humeyd rivayet ettiler. Dedilerki: Bize Abdurrazzâk haber verdi. (Dediki) : Bize Ma'mer, Zührî'den Yûnus'un isnadı ile; onun rivayeti gibi haber verdi. İzah için buraya tıklayın
hadith|819a|
hadith|819b|{….} Bize bu hadîsi Abd b. Humeyd dahî rivayet etti. (Dediki): Bize Abdurrazzâk haber verdi. (Dediki): Bize Ma'mer, Zührî'den bu isnâdla haber verdi
hadith|820a|
hadith|820b|{….} Bize Ebû Bekîr b. Ebî Şeybe rivayet etti. (Dediki): Bize Muhammedü'bnü Bişr rivayet etti. (Dediki): Bana İsmail b. Ebî Hâlid rivayet etti. (Dediki): Bana Abdullah b. îsâ, Abdurrahman b. Ebî Leylâ'dan naklen rivayet etti. (Demişki): Bana Ubeyyü'bnü Kâ'b haber verdiki, Kendisi mescidde oturuyormuş. Birden içeriye bir adam girmiş de n»maz kılmış ve namazda kırâeti uzun tutmuş... Râvî hadîsi, İbni Numeyr hadîsi tarzında rivayet etmişdir. İzah 821 de
hadith|821a|
hadith|821b|{….} Bize bu hadîsi Ubeydullah b. Muâz da rivayet etti. (Dediki): Bize babam rivayet etti. (Dediki): Bize Şu'be bu isnâdla bu hadîsin mislini rivayet etti
chapter||Slow, measured pace of recitation (tartil), and to not rush when reciting, and the permissibility of reciting two or more surahs in one rak`ah
hadith|822a|
hadith|822b|Bize Ebû Kureyb rivayet etti. (Dediki): Bize Ebû Muâviye, A'meş'den, o da Ebû Vâil'den naklen rivayet etti. Ebû Vâil: Abdallah'a Nehîkü'bnü Sinan denilen bir adam geldi... diyerek Veki'in hadîsi gibi rivâyetde bulunmuş; Yalnız: «Derken Alkame onun Yanına girmek için geldi. Biz, Alkâme'ye : — Şuna sor bakalım Resûlullah (Sallallahu Aleyhi ve Sellem)'in bir rek' âtda okuduğu biribirine denk sûreler nelermiş? dedik. Bunun üzerine Alkame, onun yanına girerek sordu.. Sonra bizim yanımıza çıktı: ve Abdullah'ın te'lîfine göre mufassal sûrelerden yirmi tanesi (imiş), dedi
hadith|822c|Bize, bu hadîsi İshâk b. İbrahim de rivayet etti. (Dediki) Bize îsâ b. Yûnus haber verdi. (Dediki): Bize A'meş bu isnâdda, yukarkilerin hadîsleri gibi rivâyetde bulundu; ve Dediki: «Ben, Resûlulah (Sallallahu Aleyhi ve Sellem)'in iki tânesini bir rek'âtda okuduğu denk sûreleri pek âlâ bilirim. On rek'âtda yirmi sûre (okurdu)
hadith|822d|Bize Şeybân b. Ferrûh rivayet etti. (Dediki): Bize Mehdî b. Meymûn rivayet etti. (Dediki): Bize Vâsıl El-Ahdeb, Ebû Vâil'den naklen rivayet etki. Demiş ki : Bir gün sabah namazını kıldikdan sonra erkenden Âbdullah b. Mes'ûd'a gittik. Kapıya vardığımızda selâm verdik. Bizi, içeriye buyur etti. Biz bir an kapida durduk. Derken kız dışarıya çıkarak: — Neye girmiyorsunuz? dedi. Müteakiben içeriye girdik. Bir de baktık Abdullah oturduğu yerden nafile namaz kılıyor! — Size izin verildiği hâlde içeri girmenize mâni' neydi? dedi. Biz : — Bir şey yok! Yalnız evdekilerin bâzısı uyuyor zannettik, dedik. Abdullah : — Ya, siz İbni Ümmi Abd oğullarını gafletdemi sandınız? dedi. Sonra yine namazına yöneldi. Tâ güneşin doğduğunu zannedinceye kadar nafile kılmağa devam etti. Sonra: — Kız! Bak güneş doğmuş mu? dedi. Kız, güneşe baktı. Güneş doğmamıştı. Abdullah namazına devam etti. Nihayet güneşin doğduğunu zannedince tekrar: — Kız! Bak güneş doğmuş mu? dedi. Kız, güneşe baktı. Bu sefer güneş doğmuşdu. Abdullah: — Bizi bu gün de kaldıran Allah'a hamd olsun! dedi. Râvî Mehdî: (zannederim bizi günahlarımız sebebiyle. helâk etmedi dedi.) diyor. O arada cemâatdan biri: — Ben dün akşam bütün mufassal sûrrleri okudum; dedi. Bunun üzerine Abdullah : — Şiir geveler gibi gevelemekle değil mİ7 Biz yemîn ederiz ki biri-birine yakın sûreleri işitmişizdir. Hem ben, Resûlullah (Sallallahu Aleyhi ve Sellem)'in vaktiyle okuduğu biribirine yakın sûreleri çok iyi bilirim. Mufassal sûrelerden onsekiz, Âl-i Hâ-Mîm'den de iki sûre okurdu.» dedi
hadith|822e|Bize Abd b. Humeyd rivayet etti. (Dediki): Bize Hüseyin b. Aliy El-Cu'fî, Zâide'den, o da Mansûr'dan, o da Şakîk'den naklen rivayet etti. Demişki: Benî Becîle kabilesinden Nehîkü'bnü Sinân denilen bir zât Abdullah'a geldi ve: — Ben, bir rek'âtda mufassal sûreleri okurum., dedi. Abdullah: — Şiir geveler gibi geveleyerek mi? Vallahi ben ; «Resûlullah (Sallallahu Aleyhi ve Sellem)'in vaktiyle okuduğu biribirine denk sûreleri pek âlâ bilirim. Her rek'âtda İki sûre okurdu.» dedi
hadith|822f|{….} Bize Muhammedü'bnü'l-Müsennâ ile İbni Beşşâr rivayet ettiler. İbnü'l-Müsennâ Dediki : Bize Muhammedü'bnü Ca'fer rivayet etti. (Dediki): Bize Şu'be, Amr b. Mürra'dan naklen rivayet etti. Oda Ebû Vâil'i rivayet ederken dinlemiş ki, İbni Mes'ûd'a bir adam gelerek: — Ben, bu akşam bütün mufassal sûreleri bir rek'âtda okudum... demiş. Bunun üzerine Abdullah: — Şiir geveler gibi geveleyerek mi? demiş ve sözüne devamla : — Vallahi Resûlullah (Sallallahu Aleyhi ve Sellem)'in bir arada okuduğu biribirine denk sûreleri ben çok iyi bilirim... diyerek; mufassal sûrelerden yirmi tanesini zikretmiş; bunların her rek'âtda ikişer ikişer okunduğunu söylemişdir. İzah için buraya tıklayın
chapter||Concerning various recitations
hadith|823a|
hadith|823b|Bize Muhammedü'bnü'l-Müsennâ ile İbni Beşşâr rivayet ettiler. İbnuİ'l-Müsennâ Dediki : Bize, Muhammed b. Ca'fer rivayet etti. (Dediki): Bize Şu'be, Ebû İshâk'dan, o da Esved'den, o da Abdullah'dan, o da Nebi (Sallallahu Aleyhi ve Sellem)'den naklen rivayet ettiki, bu cümleyi diye dal'la okurmuş
hadith|824a|
hadith|824b|Bize Kuteybetü'bnü Saîd rivayet etti. (Dediki): Bize Cerîr, Mugîra'dan, o da İbrahim'den naklen rivayet etti. İbrahim şöyle demiş: Alkame Şam'a geldi. Ve bir mescide girerek; orada namaz kıldı. Sonra bir halkaya gitti ve oraya oturdu. Derken bir adam geldi. Bu adam hakkında cemâatin çekingen davrandıklarını ve vaziyetlerini anladım. Gelen zât yanıbaşıma oturdu. Sonra : — Abdullah'ın okuduğu şekilde Kur'ân ezberin demidir?» diye sordu... Râvi hadîsi yukarki hadîs gibi rivayet etmiştir
hadith|824c|Bize Alîyyü'bnü Hücr Es-Sa'd rivâjyet etti. (Dediki): Bize İsmâîl b. İbrâhîm, Dâvud b. Ebî Hind'den, o da Şa'bî'den, o da Alkame'den naklen rivayet etti. Alkame şöyle demiş : — Ebû'd-Derdâ'ya tesadüf ettim. Bana : — Sen kimlerdensin? dedi, — Iraklılardanım! cevâbını verdim, Ebû'd-Derdâ': — Hangilerinden? dedi. — Kûfelilerdenim! cevâbını verdim. — Abdullah b. Mes'ûd kırâeti üzre okuyabiliyormusun? diye sordu: — Evet! dedim. — Öyle ise Leyl sûresini oku! dedi. Ben de sûreyi [Ve'lleyli iza yeğşa ve'n-nehari iza tecella ve zekeri ve'l-unsa] diye okumaya başladım. Bunun üzerine Ebû'd -Derdâ güldü. Sonra : — Ben, Resûlullah (Sallallahu Aleyhi ve Sellem)'in de böyle okuduğunu işittim... dedi
hadith|824d|{….} Bize, Muhammedü'bnü'l-Müsennâ rivayet etti. (Dediki): Bana Abdil a'Iâ rivayet etti. (Dediki): Bize Dâvûd, Âmir'den, o da Alkame'den nsklen rivayet etti. Âlkame : «Ben, Şam'a gelerek Ebû'd-Derdâ'ya tesadüf ettim...» diyerek İbni Ubeyye hadîsi gibi rivâyetde bulunmuş
chapter||The times when it is forbidden to offer salat
hadith|825|Bize Yahya b. Yahya rivayet etti. Dediki: Mâlik'e, Muhammed b. Yahya b. Habbân'dan dinlediğim, onunda A'rac'dan onun da Ebû Hureyre'den naklen haber verdiği şu hadîsi okudum: Resulullah (Sallallahu Aleyhi ve Sellem) ikindiden sonra, güneş kavuşuncaya kadar ve sabah namazından sonra güneş doğuncaya kadar namaz kılmayı yasak etmişler. İzah 831 de
hadith|826a|
hadith|826b|Bana bu hadîsi Züheyru'bnü Harb da rivayet etti. (Dediki): Bize Yahya b. Saîd, Şu'be'den naklen rivayet etti. H. Bana Ebû Gassân El-Mismaî dahî rivayet etti. (Dediki): Bize Abdil a'lâ rivayet etti. (Dediki): Bize Saîd rivayet etti. H. Bize İshâk b. İbrahim dahî rivayet etti. (Dediki): Bize Muâz b. Hişâm haber verdi. (Dediki): Bana babam rivayet etti. Bu râvîlerin hepsi Katâde'den bu isnâdla rivayet etmişlerdir. Yalnız Saîd ile Hişâm'ın rivayetlerinde: «Sabah oldukdan sonra, güneş aydınlayıncaya kadar...» ifâdesi vardır. İzah 831 de
hadith|827|Bana Harmeletü'bnü Yahya rivayet etti. (Dediki): Bize İbni Vehb haber verdi. (Dediki): Bana Yûnus haber verdi. Ona da İbni Şihâb haber vermiş. Demiş ki: Bana Atâ' b. Yezîd El-Leysî haber verdi. O da Ebû Saîd-i Hudrî'yi şöyle derken işitmiş: Resûlullah (Sallallahu Aleyhi ve Sellem): «İkindi namazından sonra güneş kavuşuncaya kadar, sabah namazından sonra da güneş doğuncaya kadar namaz yokdur.» buyurdular. İzah 831 de
hadith|828a|
hadith|828b|Bize Ebû Bekîr b. Ebî Şeybe rivayet etti. (Dediki): Bize Vekî' rivayet etti. H. Bize Muhammed b. Abdillâh b. Numeyr de rivayet etti. (Dediki): Bize babam ile Muhammed b. Bişr rivayet ettiler. Hep birden dediler ki: Bize Hişâm, babasından, o da İbni Ömer'den naklen rivayet etti. İbni Ömer şöyle demiş: Resûlullah (Sallallahu Aleyhi ve Sellem) ; «Namaz kılmak için güneşin doğmasını veya batmasını araştırmayın! Çünkü güneş şeytanın iki boynuzu arasından doğar.» buyurdular. İzah 831 de
hadith|829|Bize Ebû Bekîr b. Ebî Şeybe rivayet etti. (Dediki): Bize Vekî' rivayet etti. H. Bize Muhammed b. Abdillâh b. Numeyr de rivayet etti. (Dediki): Bize babam ile İbni Bişr rivayet ettiler. Hep birden dedilerki: Bize Hişâ-i, babasından, o da İbni Ömer'den naklen rivayet etti. İbni Ömer şöyle demiş: Resûlullah (Sallallahu Aleyhi ve Selleın) : «Güneşin kaşı göründü mü, iyice meydana çıkıncaya kadar siz namazı geciktirin. Güneşin kaşı battımı, iyice kayboluncaya kadar namazı (yine) geciktirin!» buyurdular. İzah 831 de
hadith|830a|
hadith|830b|{….} Bana Züheyr b. Harb rivayet etti. (Dediki): Bize Ya'kûb b. İbrâhîm rivayet etti. (Dediki): Bize babam, İbni İshâk'dan rivayet etti. Demiş ki: Bana Yezîd b. Ebî Habîb, Hayr b. Nuaym El-Hadramiden, o da Abdullah b. Hübeyrate's-Sebaî'den, —ki mevsuk bir zât idi —o da Ebû Temîm El-Ceyşânî'den, o da Ebû Basrate'i-Gıfârî'den naklen rivayet etti. Ebû Basra : «Bize, Resûlullah (Sallallahu Aleyhi ve Sellem) ikindiyi kıldırdı...» diyerek yukarki hadîsin mislini rivayet etmiş. İzah 831 de
hadith|831|Bize Yahya b. Yahya rivayet etti. (Dediki).: Bize Abdullah b. Vehb, Mûsâ b. Uleyy 'den, o da babasından naklen rivayet etti. Demişki: Ben Ukbetü'bnü Âmir El-Cühenî'yi şöyle derken işittim : «Üç saat vardır ki, Resûlullah (Sallallahu Aleyhi ve Sellem) onlarda namaz kılmakdan veya cenazelerimizi defnetmekden bizi menederdi : 1- Güneş doğmağa başladığından, yükselinceye kadar; 2- Tam gök yüzünün ortasında iken (batıya) meyledinceye kadar; 3- Bir de güneş batmaya yaklaştıkdan batıncaya kadar.» İzah için buraya tıklayın
chapter||How `Amr bin `Abasah became Muslim
hadith|832|Bize Ahmed b. Ca'fer El-Ma'kırî rivayet etti. (Dediki): Bize Nadru'bnü Muhammed rivayet etti. (Dediki): Bize İkrimetü'bnü Ammâr rivayet etti. (Dediki): Bize Şeddâd b. Abdillâh Ebû Ammâr ile Yahya b. Ebî Kesir, Ebû Umâme'den naklen rivayet ettiler. (İkrime: Şeddâd, Ebû Umâme ve Vasile ile görüşmüş. Enes'Ie de Şam'a kadar sohbet etmiş; Enes kendisini hayır ve faziletle senada bulunmuşdur; demiş.) Şeddâd, Ebû Umâme'den rivayet etmiş. Ebû Umâme demiş ki: Anıru'bnü Abesete's-Sülemî şunları söyledi: «Ben câhiliyyet devrinde iken bütün insanların dalâletde bulunduğunu ve hiç bir doğru yolda olmadıklarını biliyordum. (Çünkü) insanlar putlara taparlardı. Derken işittim ki Mekke'de bir zât (çıkmış) bir takım haberler veriyormuş. Hemen devemin üzerine atlayarak ona geldim. Bir de baktım Resûlullah (Sallallahu Aleyhi ve Sellem) gizlenmiş, kavmi onun aleyhinde cür'etkâr bir vazîyetde... Bunun üzerine kalbim yumuşadı ve Mekke'de onun yanına girerek, kendisine : — Sen nesin? dedim. «Ben, Nebi'yim.» cevâbını verdi. — Nebi ne demekdir? dedim. Resûlullah (Sallallahu Aleyhi ve Sellem) : «Beni Allah gönderdi? buyurdular. — Seni ne ile gönderdi? dedim; «Allah beni akrabaya yardım edilmesi, putların kırılması, Allah'ın bir tanınması, ona hiç bir şey'in şerîk koşulmaması (vazifesi) ile gönderdi» dedi. Ben, kendisine: — O hâlde bu husûsda sana yardım etmek üzere yanında kimler var? dedim; «Bir hür ile bir köle!» cevâbını verdi. (O gün yanında kendisine îmân edenlerden yalnız Ebû Bekir ile Bilâl vardı.) Ben : — Sâna ben de tâbi oluyorum; dedim. — «Sen şu gününde bunu yapamazsın.Benim hâlimi ve ortalığın hâlini görmüyormusun? Lâkin şimdi sen ailen nezdine dön! Ne vakit benim meydana çıktığımı duyarsan; hemen yanıma gel!» buyurdular. Ben de ailemin yanına gittim. Resûlullah (Sallallahu Aleyhi ve Sellem) Medine'ye geldi. Ben hâlâ ailemin yanında bulunuyordum. Ama o, Medine'ye geleli kendisini soruşturmağa ve haberlerini almaya başladım. Nihayet yanıma Yesriplilerden yânî Medînelilerden bir kaç kişi geldi. (Onlara) : — Medine'ye gelen o zât ne yaptı? dedim. — Halk sür'atle onun tarafına koşuyor; kavmi onu öldürmek istemiş; ama buna muvaffak olamamışlar; dediler. Bunun üzerine hemen Medîne’ye gelerek onun yanına girdim. Ve : — Yâ Resûlâllah! Beni tamyormusun? dedim. «Evet! Mekke'de benimle görüşen sen değilmisin? buyurdular. — Evet, ben'im; dedim. Ve şunu ilâve ettim: — Yâ Nebiyyallah! Bana Allah'ın sana öğrettikleri ve benim bilmediğim şeylerden haber ver! Bana, namazı haber ver!.. Resûlullah (Sallallahu Aleyhi ve Sellem): «Sabah namazını kıl! Sonra güneş doğup; yükselinceye kadar namazı kes! Çünkü güneş, şeytanın iki boynuzu arasından doğar. Küffâr da ona, o zaman secde ederler. Sonra namaz kıl! Çünkü namaz isbâtlı, şâhidlidir... Onu mızrağın gölge: dimdik duruncaya kadar kılmağa devam et! Sonra namazı kes! Çünkü o zaman cehennem kızdırılır. Gölge döndüğü zaman yine namaz kıl! Çünkü namaz, ısbatlı şâhidlidİr. Onu tâ ikindiye kadar kılmağa devam et! (ikindiyi kıldıkdan sonra namazı kes! Tâ güneş kavuşuncaya kadar (namaz kılma.) Çünkü güneş şeytanın İki boynuzu arasında batar. O zaman kâfirler güneşe secde ederler.» buyurdu. Ben : — Yâ Nebiyyallah! Gelelim abdeste; bana ondan da söz et! dedim. Resûl-i Ekrem (Sallallahu Aleyhi ve Sellem) : «Sizden hiç bir kimse yokdur ki, abdest suyunu hazırlayarak mazmaza ve İstinşâk yapsın burnunu atsın da, yüzünün, ağzının ve burnunun günahları dökülmesin! Sonra Allah'ın emrettiği gibi yüzünü yıkasın da, yüzünün günahları su ile birlikde sakalının etrafından dökülmesin! Sonra ellerini, dirsekleri ile beraber yıkasın da, su ile birlikde, ellerinin günahları parmak uçlarından dökülmesin! Sonra başına meshetsin de, başının günahları su ile birlikde saçlarının kenarlarından dökülmesin! Sonra ayaklarını topukları ile beraber yıkasın da, ayaklarının günahları su ile birlikde parmak uçlarından dökülmesin! Eğer bu adam kalkar da, namaz kılar; Allah'a hamd-ü senâ'da bulunur; onu lâyık olduğu şekilde temcîd eyler ve kalbini sırf Allah için (başka şeylerden) fariğ eylerse, günahlarından annesinin doğurduğu günkü hey'etinde arınmış olur; buyurdular. Amru'bnü Abese bu hadîsi Resûlullah (Sallallahu Aleyhi ve Sellem)'in sahâbîsi Ebû Umâme'ye anlatmış: Ebû Umâme : — Yâ Amra'bnü Abese! Bu zât'a verilen bir makam hakkında söylediklerini iyi düşün! demiş. Amr şu mukabelede bulunmuş : — Yâ Ebâ Umâme! Vallahi artık yaşım İlerledi. Kemiklerim zayıfladı; ecelim yaklaştı! Ne Allah'a karşı yalan söylemeğe bir ihtiyâcım var; ne de Resûlullah'a!.. Ben, bunu Resûlullah (Sallallahu Aleyhi ve Sellem)'den yalnız bir veya iki yahut üç (yedi defaya kadar saymış.) defa işitmiş olsaydım, onu ebediyyen rivayet etmezdim. Lâkin ben onu, bundan daha çok fazla defalar Resûlullah (Sallallahu Aleyhi ve Sellem)'den işittim.»
