collection||Sahih Muslim
hadith|1675|Telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] telah menceritakan kepada kami ['Affan bin Muslim] telah menceritakan kepada kami [Hammad] telah menceritakan kepada kami [Tsabit] dari [Anas], bahwa saudara perempuan Rubai', ibunya Haritsah, pernah melukai seseorang. Lalu semua keluarganya pergi mengadukan hal itu kepada Nabi shallallahu 'alaihi wasallam, lantas Rasulullah shallallahu 'alaihi wasallam pun bersabda: "Laksanakanlah hukum qishash, laksanakanlah hukum qishash." Tetapi Ummu Rubayyi' merasa keberatan dengan hukuman ini seraya berkata, "Ya Rasulullah, apakah anda akan menjatuhkan hukuman qishash terhadap fulanah? Demi Allah, janganlah anda menjatuhkan hukuman qishash terhadapanya." Kemudian Nabi shallallahu 'alaihi wasallam bersabda: "Subhanallah wahai Ummu Rubayyi', bukankah hukuman qishash itu sudah merupakan suatu ketentuan dari Allah?" Ummu Rubayi' menjawab, "Demi Allah wahai Rasulullah, janganlah dia dijatuhi hukuman qishah untuk selama-lamanya." Sementara itu, Ummu Rubayyi' terus mendesak, sampai pihak keluarga kurban mau menerima diyat. Akhirnya Rasulullah shallallahu 'alaihi wasallam bersabda: "Sesungguhnya di antara hamba-hamba Allah ada orang yang apabila bersumpah atas nama Allah, maka dia akan berbuat baik kepada-Nya
chapter||
hadith|1676a|
hadith|1676b|
hadith|1676c|Telah menceritakan kepada kami [Ahmad bin Hanbal] dan [Muhammad bin Al Mutsanna] dan ini adalah lafadz Ahmad, keduanya berkata; telah menceritakan kepada kami [Abdurrahman bin Mahdi] dari [Sufyan] dari [Al A'masy] dari [Abdullah bin Murrah] dari [Masruq] dari [Abdullah] dia berkata, "Rasulullah shallallahu 'alaihi wasallam pernah berdiri di tengah-tengah kami seraya bersabda: "Demi Dzat yang tidak ada tuhan yang berhak disembah selain Dia. Tidak halal darah seorang muslim yang telah bersaksi bahwa tidak ada tuhan yang berhak disembah kecuali Allah dan aku adalah utusan Allah, kecuali dari tiga orang berikut ini; seseorang yang murtad dari Islam dan meninggalkan jama'ah, atau dari jama'ah -Ahmad ragu dalam riwayatnya-, orang yang telah menikah yang berzina dan seseorang yang membunuh orang lain." [A'masy] berkata; aku telah menceritakan hadits ini kepada [Ibrahim], lalu ia menceritakan kepadaku dari [Al Aswad] dari ['Aisyah] seperti itu." Dan telah menceritakan kepadaku [Hajjaj bin Sya'ir] dan [Qasim bin Zakaria] keduanya berkata; telah menceritakan kepada kami ['Ubaidullah bin Musa] dari [Syaiban] dari [Al A'masy] dengan menggunakan kedua sanad mereka, seperti hadits Sufyan. Namun keduanya tidak menyebutkan dalam haditsnya sabda Nabi: 'Demi Dzat yang tidak ada tuhan yang berhak disembah selian Dia (allah)
hadith|1676d|
chapter||
hadith|1677a|
hadith|1677b|
chapter||
hadith|1678a|
hadith|1678b|Telah menceritakan kepada kami [Utsman bin Abu Syaibah] dan [Ishaq bin Ibrahim] dan [Muhammad bin Abdullah bin Numair] semuanya dari [Waki'] dari [Al A'masy]. (dalam jalur lain disebutkan) Telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] telah menceritakan kepada kami ['Abdah bin Sulaiman] dan [Waki'] dari [Al A'masy] dari [Abu Wa`il] dari [Abdullah] dia berkata, "Rasulullah shallallahu 'alaihi wasallam bersabda: "Sesuatu yang pertama kali diputuskan di antara manusia kelak di hari Kiamat adalah masalah darah." Telah menceritakan kepada kami [Ubaidullah bin Mu'adz] telah menceritakan kepada kami [Ayahku]. (dalam jalur lain disebutkan) Telah menceritakan kepadaku [Yahya bin Habib] telah menceritakan kepada kami [Khalid yaitu Ibnu Harits]. (dalam jalur lain disebutkan) Telah menceritakan kepadaku [Bisyr bin Khalid] telah menceritakan kepada kami [Muhammad bin Ja'far]. (dalam jalur lain disebutkan) Telah menceritakan kepada kami [Ibnu Al Mutsanna] dan [Ibnu Basyar] keduanya berkata; telah menceritakan kepada kami [Ibnu Abu 'Adi] semuanya dari [Syu'bah] dari [Al A'masy] dari [Abu Wa`il] dari [Abdullah] dari Nabi shallallahu 'alaihi wasallam seperti hadits di atas. Namun sebagian mereka menyebutkan dari Syu'bah "Di putuskan", dan sebagian yang lain mengatakan, "Dihukumi di antara manusia
chapter||
hadith|1679a|
hadith|1679b|Telah menceritakan kepada kami [Nashr bin Ali Al Jahdlami] telah menceritakan kepada kami [Yazid bin Zurai'] telah menceritakan kepada kami [Abdullah bin 'Aun] dari [Muhammad bin Sirin] dari [Abdurrahman bin Abu Bakrah] dari [Ayahnya] dia berkata, "Di hari itu beliau pernah duduk di atas keledainya, lalu ada seseorang yang memegang tali kekangnya, beliau bersabada: "Tahukah kalian, hari apakah ini?" mereka menjawab, "Allah dan Rasul-Nya yang lebih mengetahui." Hingga kami semua mengira bahwa beliau akan menyebutnya dengan nama yang lain, lalu beliau bersabda: "Tidakkah hari ini adalah hari nahr (Kurban)?" mereka menjawab, "Benar wahai Rasulullah." Beliau bertanya lagi: "Bulan apakah ini?" mereka menjawab, "Allah dan Rasul-Nya yang lebih mengetahui." Beliau bersabda: "Tidakkah sekarang bulan Dzul Hijjah?" kami menjawab, "Benar wahai Rasulullah." Kemudian beliau bertanya: "Negeri apakah ini?" kami menjawab, "Allah dan rasul-Nya lebih tahu." Abu Bakrah melanjutkan, "Hingga kami menduga bahwa beliau akan menyebutnya dengan selain namanya." Beliau bersabda: "Bukankah ini Baldah?" Kami menjawab, "Benar wahai Rasulullah." Beliau bersabda: "Sesungguhnya darah kalian, harta benda kalian dan kehormatan kalian adalah haram atas diri kalian, seperti haramnya hari kalian sekarang ini, dan di bulan ini, di negeri kalian ini. Hendaknya orang yang hadir pada saat ini menyampaikan kepada orang yang tidak hadir!" Abu Bakrah melanjutkan, "Kemudian beliau pergi menuju (tempat penyembelihan) dua ekor domba putih, dan menyembelihnya. Setelah itu beliau menuju beberapa ekor kambing dan membagikannya kepada kami." Telah menceritakan kepada kami [Muhammad bin Al Mutsanna] telah menceritakan kepada kami [Hammad bin Mas'adah] dari [Ibnu 'Aun] dia berkata; [Muhammad] berkata; [Abdurrahman bin Abu Bakrah] berkata; dari [Ayahnya] dia berkata, "Ketika hari itu beliau duduk di atas keledainya, Abu Bakrah berkata, "Lalu ada seorang laki-laki memegangi tali kekang keledainya -atau mengatakan; tali kekangnya-." Selanjutnya dia menyebutkan seperti hadits Yazid bin Zurai'. Telah menceritakan kepadaku [Muhammad bin Hatim bin Maimun] telah menceritakan kepada kami [Yahya bin Sa'id] telah menceritakan kepada kami [Qurrah bin Khalid] telah menceritakan kepada kami [Muhammad bin Sirin] dari [Abdurrahman bin Abu Bakrah], dan dari [seorang laki-laki] yang menurutku dia lebih utama dari Abdurrahman bin Abu Bakrah." Dan telah menceritakan kepada kami [Muhammad bin 'Amru bin Jabalah] dan [Ahmad bin Hirasy] keduanya berkata; telah menceritakan kepada kami [Abu 'Amir Abdul Malik bin 'Amru] telah menceritakan kepada kami [Qurrah] -dengan sanadnya Yahya bin Sa'id, dan ia menamakan laki-laki itu dengan- [Humaid bin Abdurrahman] dari [Abu Bakrah] dia berkata, "Rasulullah shallallahu 'alaihi wasallam berkhutbah ketika hari raya kurban, sabdanya: "Hari apakah ini?" lalu dia melanjutkan hadits tersebut seperti halnya hadits Ibnu 'Aun. Hanya saja ia tidak menyebutkan, "Kehormatan kalian." Tidak menyebutkan, "Kemudian beliau pergi menuju dua ekor domba dan seterusnya." Dan dalam hadits tersebut hanya di sebutkan, "Sebagaimana kesucian hari kalian ini, dalam bulan kalian ini dan di negeri kalian ini sampai kalian bertemu dengan Rabb kalian. Tidakkah aku telah menyampaikan?" Mereka menjawab, "Ya, tentu." Beliau bersabda lagi: "Ya Allah, saksikanlah
hadith|1679c|
hadith|1679d|
chapter||
hadith|1680a|
hadith|1680b|Telah menceritakan kepadaku [Muhammad bin Hatim] telah menceritakan kepada kami [Sa'id bin Sulaiman] telah menceritakan kepada kami [Husyaim] telah menceritakan kepada kami [Isma'il bin Salim] dari ['Alqamah bin Wa`il] dari [Ayahnya] dia berkata, "Pernah dihadapkan kepada Rasulullah shallallahu 'alaihi wasallam seorang laki-laki yang telah membunuh laki-laki lain, lalu walinya orang yang terbunuh itu membawa pembunuh tersebut dengan mengikatkan tali di lehernya. Ketika dia pergi Rasulullah shallallahu 'alaihi wasallam bersabda: "Orang yang membunuh dan terbunuh, kedua-duanya berada dalam neraka." Lalu seseorang pergi menemui laki-laki yang membawa pembunuh saudaranya itu sambil mengatakan apa yang dikatakan Rasulullah shallallahu 'alaihi wasallam, lantas wali korban membiarkan si pembunuh pergi." [Isma'il bin Salim] berkata; kemudian aku menyebutkan hal itu kepada [Habib bin Abu Tsabit] katanya; telah menceritakan kepadaku [Ibnu Asywa'], bahwa Nabi shallallahu 'alaihi wasallam pernah meminta kepadanya untuk memaafkan (pembunuh itu), namun dia enggan
chapter||
hadith|1681a|
hadith|1681b|Telah menceritakan kepada kami [Qutaibah bin Sa'id] telah menceritakan kepada kami [Laits] dari [Ibnu Syihab] dari [Ibnu Musayyab] dari [Abu Hurairah] bahwa dia berkata, "Rasulullah shallallahu 'alaihi wasallam pernah memberi putusan tentang janin seorang wanita bani Lahyan yang gugur (karena dicelakai), dengan denda membebaskan seorang budak yang mahal, baik budak laki-laki atau perempuan. Selang beberapa saat perempuan yang dijatuhi hukuman denda itu tiba-tiba meninggal dunia, maka Rasulullah shallallahu 'alaihi wasallam memutuskan bahwa harta warisan perempuan itu supaya dibagikan kepada ahli warisnya, yaitu anaknya dan suaminya. Sedangkan pembayaran denda dibebankan kepada famili terdekatnya si pembunuh
hadith|1681c|Telah menceritakan kepadaku [Abu At Thahir] telah menceritakan kepada kami [Ibnu Wahb]. (dalam jalur lain disebutkan) Telah menceritakan kepada kami [Harmalah bin Yahya At Tajibi] telah menceritakan kepada kami [Ibnu Wahb] telah menceritakan kepadaku [Yunus] dari [Ibnu Syihab] dari [Ibnu Musayyab] dan [Abu Salamah bin Abdurrahman] bahwa [Abu Hurairah] berkata, "Dua wanita Bani Hudzail sedang berkelahi, yang satu melempar lawannya dengan batu sehingga menyebabkan kamatiannya dan kematian anak yang dikandungnya. Lalu mereka mengadukan peristiwa itu kepada Rasulullah shallallahu 'alaihi wasallam. Beliau lalu memberi putusan bahwa denda bagi janin tersebut adalah membebaskan seorang budak yang mahal, baik itu budak laki-laki atau perempuan. Sementara tebusan untuk wanita (terbunuh) dibebankan kepada kerabat terdekat wanita (si pembunuh). Dan menetapkan bahwa harta warisan (wanita yang membunuh) untuk anak-anaknya dan orang yang bersama mereka." Hamal bin Nabighah Al Hudzali berkata, "Ya Rasulullah, bagaimana aku harus menanggung orang yang belum bisa makan dan minum, bahkan belum bisa berbicara ataupun menjerit sama sekali? Bukankah itu sebuah kesia-siaan belaka?" Mendegar hal itu Rasulullah shallallahu 'alaihi wasallam pun bersabda: "Hanyasanya ini seperti saudara-saudaranya setan, karena sajak yang ia ucapkan." Dan telah menceritakan kepada kami [Abd bin Humaid] telah mengabarkan kepada kami [Abdurrazaq] telah mengabarkan kepada kami [Ma'mar] dari [Az Zuhri] dari [Abu Salamah] dari [Abu Hurairah] dia berkata, "Dua wanita Yahudi sedang berkelahi…lalu dia menyebutkan redaksi haditsnya, namun dia tidak menyebutkan, "Dan menetapkan bahwa harta warisan (wanita yang membunuh) untuk anak-anaknya dan orang yang bersama mereka." Perawi berkata, "Maka ada seseorang yang bertanya, "Bagaimana mungkin kami bisa mengetahuinya padahal ia tidak dinamakan Haml bin Malik
hadith|1681d|
hadith|1682a|
hadith|1682b|Dan telah menceritakan kepadaku [Muhammad bin Rafi'] telah menceritakan kepada kami [Yahya bin Adam] telah menceritakan kepada kami [Mufadlal] dari [Manshur] dari [Ibrahim] dari ['Ubaid bin Nushailah] dari [Mughirah bin Syu'bah], bahwa ada seorang wanita memukul madunya (isteri dari suaminya) dengan tiang pasak tenda sehingga meninggal, padahal madu suaminya tengah hamil. Kemudian persoalan tersebut dihadapkan kepada Rasulullah shallallahu 'alaihi wasallam. Beliau memutuskan bahwa 'ashabah wanita yang membunuh agar membayar diyah, beliau juga memutuskan bahwa denda janin yang ada dalam perutnya dengan memerdekakan seorang budak mahal. Lantas 'ashabah wanita tersebut protes, "Apakah aku harus menanggung denda untuk orang yang belum bisa makan, minum dan menangis saat dilahirkan? Itu adalah suatu kesia-siaan!" Syu'bah berkata, "Kemudian Nabi shallallahu 'alaihi wasallam bersabda: "Ini adalah sajak seperti sajaknya orang-orang badui." Dan telah menceritakan kepadaku [Muhammad bin Al hatim] dan [Muhammad bin Basyar] keduanya berkata; telah menceritakan kepada kami [Abdurrahman bin Mahdi] dari [Sufyan] dari [Manshur] dengan isnad ini seperti makna haditsnya Jarir dan Mufadlal." Dan telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] dan [Muhammad bin Al Mutsanna] dan [Ibnu Basyar] mereka berkata; telah menceritakan kepada kami [Muhammad bin Ja'far] dari [Syu'bah] dari [Manshur] dengan sanad hadits mereka dan ceritanya, hanya saja dalam hadits tersebut disebutkan, "Hingga wanita tersebut terjatuh. Persoalan tersebut kemudian diangkat kepada Nabi shallallahu 'alaihi wasallam, lantas beliau memutuskan dengan membayar denda berupa seorang budak, dan beliau membebankan diyatnya kepada walinya." Dan dalam hadits itu tidak disebutkan, "Diyatnya seorang wanita
hadith|1682c|
hadith|1682d|
hadith|1683|Dan telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] dan [Abu Kuraib] dan [Ishaq bin Ibrahim] dan ini adalah lafadz Abu Bakar. [Ishaq] berkata; telah mengabarkan kepada kami, dia berkata; perawi berkata; telah menceritakan kepada kami [Waki'] dari [Hisyam bin 'Urwah] dari [Ayahnya] dari [Al Miswar bin Mahramah], sedangkan yang dua mengatakan, "Umar bin Khattab bermusyawarah dengan orang-orang mengenai hukuman wanita yang menggugurkan kandungan, maka [Mughirah bin Syu'bah] berkata, "Aku pernah menyaksikan Nabi shallallahu 'alaihi wasallam memberi putusan dalam masalah itu, bahwa dendanya adalah dengan membebaskan seorang budak mahal, baik budak tersebut laki-laki atau perempuan." Umar berkata, "Hadapkanlah kepadaku orang-orang yang pernah menyaksikan denganmu putusan Rasulullah shallallahu 'alaihi wasallam tersebut!" Mughirah berkata, " [Muhammad bin Maslamah] adalah salah seorang yang pernah ikut menyaksikannya
book||
chapter||
hadith|1684a|
hadith|1684b|
hadith|1684c|Dan telah menceritakan kepadaku [Abu At Thahir] dan [Harmalah bin Yahya], dan telah menceritakan kepada kami [Al Walid bin Syuja'] dan ini adalah lafadz Al Walid, dan [Harmalah] mereka berkata; telah menceritakan kepada kami [Ibnu Wahb] telah mengabarkan kepadaku [Yunus] dari [Ibnu Syihab] dari ['Urwah] dan ['Amrah] dari ['Aisyah] dari Rasulullah shallallahu 'alaihi wasallam, beliau bersabda: "Tangan pencuri tidak dipotong hingga ia mencuri (harta) senilai seperempat dinar atau lebih
hadith|1684d|Dan telah menceritakan kepadaku [Abu At Thahir] dan [Harun bin Sa'id Al Aili] serta [Ahamad bin Isa] dan ini adalah lafadz Harun dan Ahmad, Abu At Thahir berkata; telah mengabarkan kepada kami, sedangkan yang dua mengatakan; telah menceritakan kepada kami [Ibnu Wahb] telah mengabarkan kepadaku [Mahramah] dari [Ayahnya] dari [Sulaiman bin Yasar] dari ['Amrah] bahwa dia pernah mendengar ['Aisyah] menceritakan bahwa, dia mendengar Rasulullah shallallahu 'alaihi wasallam bersabda: "Tangan pencuri tidak dipotong hingga ia mencuri (harta) senilai seperempat dinar atau lebih
hadith|1684e|Telah menceritakan kepadaku [Bisyr bin Al Hakam Al 'Abdi] telah menceritakan kepada kami [Abdul Aziz bin Muhammad] dari [Yazid bin Abdullah bin Al Hadi] dari [Abu Bakar bin Muhammad] dari ['Amrah] dari ['Aisyah], bahwa dia mendengar Nabi shallallahu 'alaihi wasallam bersabda: "Janganlah tangan pencuri dipotong kecuali jika telah mencapai seperempat dinar atau lebih." Dan telah menceritakan kepada kami [Ishaq bin Ibrahim] dan [Muhammad bin Al Mutsanna] dan [Ishaq bin Manshur] semuanya dari [Abu 'Amir Al 'Aqadi] telah menceritakan kepada kami [Abdullah bin Ja'far] dari anaknya Al Miswar bin Mahzamah, dari [Yazid bin Abdullah bin Al Hadi] dengan isnad seperti ini
hadith|1684f|
hadith|1685a|
hadith|1685b|
hadith|1686a|
hadith|1686b|Telah menceritakan kepada kami [Yahya bin Yahya] dia berkata; aku bacakan di hadapan [Malik]; dari [Nafi'] dari [Ibnu Umar], bahwa Rasulullah shallallahu 'alaihi wasallam pernah memotong tangan seseorang yang mencuri tameng senilai tiga dirham." Telah menceritakan kepada kami [Qutaibah bin Sa'id] dan [Ibnu Rumh] dari [Al Laits bin Sa'd]. (dalam jalur lain disebutkan) Telah menceritakan kepada kami [Zuhair bin Harb] dan [Ibnu Mutsanna] keduanya berkata; telah menceritakan kepada kami [Yahya yaitu Al Qatthan]. (dalam jalur lain disebutkan) Telah menceritakan kepada kami [Ibnu Numair] telah menceritakan kepada kami [Ayahku]. (dalam jalur lain disebutkan) Telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] telah menceritakan kepada kami [Ali bin Mushir] semuanya dari ['Ubaidullah]. (dalam jalur lain disebutkan) Telah menceritakan kepadaku [Zuhair bin Harb] telah menceritakan kepada kami [Isma'il] -yaitu Ibnu 'Ulayyah-. (dalam jalur lain disebutkan) Telah menceritakan kepada kami [Abu Ar Rabi'] dan [Abu Kamil] keduanya berkata; telah menceritakan kepada kami [Hammad]. (dalam jalur lain disebutkan) Telah menceritakan kepadaku [Muhammad bin Rafi'] telah menceritakan kepada kami [Abdurrazaq] telah mengabarkan kepada kami [Sufyan] dari [Ayyub As Sahtiyani] dan [Ayyub bin Musa] serta [Isma'il bin Umayah]. (dalam jalur lain disebutkan) Telah menceritakan kepadaku [Abdullah bin Abdurrahman Ad Darimi] telah mengabarkan kepada kami [Abu Nu'aim] telah menceritakan kepada kami [Sufyan] dari [Ayyub] dan [Isma'il bin Umayyah] dan ['Ubaidullah] dan [Musa bin 'Uqbah]. (dalam jalur lain disebutkan) Telah menceritakan kepada kami [Muhammad bin Rafi'] telah menceritakan kepada kami [Abdurrazaq] telah mengabarkan kepada kami [Ibnu Juraij] telah mengabarkan kepadaku [Isma'il bin Umayyah]. (dalam jalur lain disebutkan) Telah menceritakan kepadaku [Abu At Thahir] telah mengabarkan kepada kami [Ibnu Wahb] dari [Hanzhalah bin Abu Sufyan Al Jumahi] dan [Abdullah bin Umar] dan [Malik bin Anas] dan [Usamah bin Zaid Al Laitsi] semuanya dari [Nafi'] dari [Ibnu Umar] dari Nabi shallallahu 'alaihi wasallam, seperti hadit Yahya dari Malik. Hanyasaja sebagian dari mereka menyebutkan, "Nilainya." Sedangkan sebagian yang lain menyebutkan, "Harganya tiga dirham
hadith|1687a|
hadith|1687b|
chapter||
hadith|1688a|
hadith|1688b|Dan telah menceritakan kepadaku [Abu At Thahir] dan [Harmalah bin Yahya] dan ini adalah lafadz Harmalah, keduanya berkata; telah mengabarkan kepada kami [Ibnu Wahb] dia berkata; telah mengabarkan kepadaku [Yunus bin Yazid] dari [Ibnu Syihab] dia berkata; telah mengabarkan kepadaku ['Urwah bin Az Zubair] dari ['Aisyah] isteri Nabi shallallahu 'alaihi wasallam, bahwa saat penaklukan Kota Makkah di masa Rasulullah shallallahu 'alaihi wasallam, orang-orang Quraisy pernah kebingungan mengenai masalahnya seorang wanita (mereka) yang ketahuan mencuri. Maka mereka berkata, "Siapa kiranya yang berani mengadukan permasalahan ini kepada Rasulullah shallallahu 'alaihi wasallam?" maka sebagian mereka mengusulkan, "Siapa lagi kalau bukan Usamah bin Zaid, orang yang paling dicintai oleh Rasulullah shallallahu 'alaihi wasallam." Lalu wanita itu dihadapkan kepada Rasulullah shallallahu 'alaihi wasallam dan Usamah bin Zaid pun mengadukan permasalahannya kepada beliau, tiba-tiba wajah Rasulullah shallallahu 'alaihi wasallam berubah menjadi merah seraya bersabda: "Apakah kamu hendak meminta syafa'at (keringanan) dalam hukum Allah (yang telah ditetapkan)!" Maka Usamah berkata kepada beliau, "Mohonkanlah ampuanan bagiku wahai Rasulullah." Sore harinya Rasulullah shallallahu 'alaihi wasallam berdiri dan berkhutbah, setelah memuji Allah dengan ujian yang layak untuk-Nya, beliau bersabda: "Amma Ba'du. Sesungguhnya yang membinasakan orang-orang sebelum kalian adalah manakala ada orang yang terpandang (terhormat) dari mereka mencuri, maka merekapun membiarkannya. Namun jika ada orang yang lemah dan hina di antara mereka ketahuan mencuri, maka dengan segera mereka melaksanakan hukuman atasnya. Demi Dzat yang jiwaku berada tangan-Nya, sekiranya Fatimah binti Muhammad mencuri, sungguh aku sendiri yang akan memotong tangannya." Akhirnya beliau memerintahkan terhadap wanita yang mencuri, lalu dipotonglah tangan wanita tersebut." [Yunus] berkata; [Ibnu Syihab] berkata; [Urwah] berkata; ['Aisyah] berkata, "Setelah peristiwa itu, wanita tersebut malakukan taubat nasuha dan menikah, hingga pada suatu ketika ia datang kepadaku untuk meminta tolong mengajukan permintaannya kepada Rasulullah shallallahu 'alaihi wasallam, lalu aku memnuhi permintaannya tersebut." Dan telah menceritakan kepada kami ['Abd bin Humaid] telah mengabarkan kepada kami [Abdurrazaq] telah mengabarkan kepada kami [Ma'mar] dari [Az Zuhri] dari ['Urwah] dari ['Aisyah] dia berkata, "Seorang wanita Makhzumiyah pernah meminjam suatu barang, setelah itu dia mengaku barang tersebut adalah miliknya. Maka Nabi shallallahu 'alaihi wasallam menyuruh supaya tangannya dipotong, hingga keluarga wanita tersebut menemui Usamah bin Zaid dan mengadukan permasalahan wanita itu. Usamah lalu mengadukannya kepada Rasulullah shallallahu 'alaihi wasallam …', kemudian dia menyebutkan seperti hadits Laits dan Yunus
